in s,C1 in V
7.5990528E-01,-5.12695E-03
7.5995136E-01,-4.63867E-03
7.5999744E-01,-6.10352E-03
7.6004352E-01,-7.08008E-03
7.6008960E-01,-3.66211E-03
7.6013568E-01,-6.10352E-03
7.6018176E-01,-4.63867E-03
7.6022784E-01,-7.08008E-03
7.6027392E-01,-5.61523E-03
7.6032000E-01,-9.52148E-03
7.6036608E-01,-5.12695E-03
7.6041216E-01,-5.12695E-03
7.6045824E-01,-5.12695E-03
7.6050432E-01,-6.10352E-03
7.6055040E-01,-5.12695E-03
7.6059648E-01,-4.15039E-03
7.6064256E-01,-3.66211E-03
7.6068864E-01,-5.61523E-03
7.6073472E-01,-9.03320E-03
7.6078080E-01,-7.08008E-03
7.6082688E-01,-3.66211E-03
7.6087296E-01,-5.61523E-03
7.6091904E-01,-4.63867E-03
7.6096512E-01,-4.63867E-03
7.6101120E-01,-5.61523E-03
7.6105728E-01,-5.12695E-03
7.6110336E-01,-5.61523E-03
7.6114944E-01,-5.12695E-03
7.6119552E-01,-3.66211E-03
7.6124160E-01,-3.66211E-03
7.6128768E-01,-1.14746E-02
7.6133376E-01,-3.66211E-03
7.6137984E-01,-4.63867E-03
7.6142592E-01,-6.10352E-03
7.6147200E-01,-5.61523E-03
7.6151808E-01,-2.19727E-03
7.6156416E-01,-4.15039E-03
7.6161024E-01,-3.17383E-03
7.6165632E-01,-8.05664E-03
7.6170240E-01,-5.61523E-03
7.6174848E-01,-5.61523E-03
7.6179456E-01,-3.66211E-03
7.6184064E-01,-6.10352E-03
7.6188672E-01,-4.15039E-03
7.6193280E-01,-5.61523E-03
7.6197888E-01,-5.61523E-03
7.6202496E-01,-5.12695E-03
7.6207104E-01,-1.70898E-03
7.6211712E-01,-7.08008E-03
7.6216320E-01,-4.15039E-03
7.6220928E-01,-6.59180E-03
7.6225536E-01,-4.63867E-03
7.6230144E-01,-3.66211E-03
7.6234752E-01,-3.66211E-03
7.6239360E-01,-3.66211E-03
7.6243968E-01,-5.12695E-03
7.6248576E-01,-4.15039E-03
7.6253184E-01,-5.12695E-03
7.6257792E-01,-7.08008E-03
7.6262400E-01,-6.59180E-03
7.6267008E-01,-3.66211E-03
7.6271616E-01,-7.56836E-03
7.6276224E-01,-5.12695E-03
7.6280832E-01,-7.08008E-03
7.6285440E-01,-6.10352E-03
7.6290048E-01,-5.12695E-03
7.6294656E-01,-4.15039E-03
7.6299264E-01,-7.08008E-03
7.6303872E-01,-5.61523E-03
7.6308480E-01,-6.10352E-03
7.6313088E-01,-5.61523E-03
7.6317696E-01,-6.10352E-03
7.6322304E-01,-5.61523E-03
7.6326912E-01,-5.61523E-03
7.6331520E-01,-5.61523E-03
7.6336128E-01,-3.66211E-03
7.6340736E-01,-7.08008E-03
7.6345344E-01,-5.61523E-03
7.6349952E-01,-6.10352E-03
7.6354560E-01,-5.12695E-03
7.6359168E-01,-7.08008E-03
7.6363776E-01,-3.66211E-03
7.6368384E-01,-5.61523E-03
7.6372992E-01,-5.61523E-03
7.6377600E-01,-4.63867E-03
7.6382208E-01,-3.66211E-03
7.6386816E-01,-5.61523E-03
7.6391424E-01,-4.15039E-03
7.6396032E-01,-4.63867E-03
7.6400640E-01,-5.12695E-03
7.6405248E-01,-6.59180E-03
7.6409856E-01,-6.10352E-03
7.6414464E-01,-6.10352E-03
7.6419072E-01,-3.17383E-03
7.6423680E-01,-3.66211E-03
7.6428288E-01,-5.12695E-03
7.6432896E-01,-7.08008E-03
7.6437504E-01,-5.61523E-03
7.6442112E-01,-5.61523E-03
7.6446720E-01,-8.05664E-03
7.6451328E-01,-6.10352E-03
7.6455936E-01,2.44141E-04
7.6460544E-01,-4.63867E-03
7.6465152E-01,-6.10352E-03
7.6469760E-01,-3.17383E-03
7.6474368E-01,-4.63867E-03
7.6478976E-01,-5.61523E-03
7.6483584E-01,-4.63867E-03
7.6488192E-01,-4.15039E-03
7.6492800E-01,-7.08008E-03
7.6497408E-01,-6.10352E-03
7.6502016E-01,-5.61523E-03
7.6506624E-01,-3.17383E-03
7.6511232E-01,-6.10352E-03
7.6515840E-01,-3.66211E-03
7.6520448E-01,-7.32422E-04
7.6525056E-01,-3.66211E-03
7.6529664E-01,-5.12695E-03
7.6534272E-01,-5.12695E-03
7.6538880E-01,-4.15039E-03
7.6543488E-01,-5.61523E-03
7.6548096E-01,-7.08008E-03
7.6552704E-01,-5.12695E-03
7.6557312E-01,-7.08008E-03
7.6561920E-01,-4.63867E-03
7.6566528E-01,-3.66211E-03
7.6571136E-01,-5.61523E-03
7.6575744E-01,-6.10352E-03
7.6580352E-01,-5.61523E-03
7.6584960E-01,-5.12695E-03
7.6589568E-01,-4.63867E-03
7.6594176E-01,-5.12695E-03
7.6598784E-01,-5.12695E-03
7.6603392E-01,-5.12695E-03
7.6608000E-01,-6.59180E-03
7.6612608E-01,-3.66211E-03
7.6617216E-01,-3.66211E-03
7.6621824E-01,-5.61523E-03
7.6626432E-01,-5.12695E-03
7.6631040E-01,-6.59180E-03
7.6635648E-01,-4.63867E-03
7.6640256E-01,-4.15039E-03
7.6644864E-01,-6.10352E-03
7.6649472E-01,-5.12695E-03
7.6654080E-01,-5.61523E-03
7.6658688E-01,-5.12695E-03
7.6663296E-01,-8.05664E-03
7.6667904E-01,-1.70898E-03
7.6672512E-01,-7.56836E-03
7.6677120E-01,-4.63867E-03
7.6681728E-01,-5.12695E-03
7.6686336E-01,-7.08008E-03
7.6690944E-01,-5.12695E-03
7.6695552E-01,-5.12695E-03
7.6700160E-01,-6.10352E-03
7.6704768E-01,-3.66211E-03
7.6709376E-01,-5.61523E-03
7.6713984E-01,-5.61523E-03
7.6718592E-01,-5.61523E-03
7.6723200E-01,-5.61523E-03
7.6727808E-01,-4.15039E-03
7.6732416E-01,-3.66211E-03
7.6737024E-01,-4.63867E-03
7.6741632E-01,-4.63867E-03
7.6746240E-01,-7.08008E-03
7.6750848E-01,-5.12695E-03
7.6755456E-01,-4.63867E-03
7.6760064E-01,-5.61523E-03
7.6764672E-01,-7.08008E-03
7.6769280E-01,-6.10352E-03
7.6773888E-01,-5.12695E-03
7.6778496E-01,-6.10352E-03
7.6783104E-01,-4.63867E-03
7.6787712E-01,-6.59180E-03
7.6792320E-01,-5.61523E-03
7.6796928E-01,-6.59180E-03
7.6801536E-01,-4.63867E-03
7.6806144E-01,-3.66211E-03
7.6810752E-01,-4.15039E-03
7.6815360E-01,-5.61523E-03
7.6819968E-01,-6.59180E-03
7.6824576E-01,-5.12695E-03
7.6829184E-01,-4.15039E-03
7.6833792E-01,-5.61523E-03
7.6838400E-01,-4.63867E-03
7.6843008E-01,-7.08008E-03
7.6847616E-01,-5.12695E-03
7.6852224E-01,-5.61523E-03
7.6856832E-01,-7.08008E-03
7.6861440E-01,-5.12695E-03
7.6866048E-01,-3.17383E-03
7.6870656E-01,-3.66211E-03
7.6875264E-01,-4.63867E-03
7.6879872E-01,-4.63867E-03
7.6884480E-01,-9.52148E-03
7.6889088E-01,-4.15039E-03
7.6893696E-01,-3.66211E-03
7.6898304E-01,-3.66211E-03
7.6902912E-01,-6.59180E-03
7.6907520E-01,-5.12695E-03
7.6912128E-01,-5.61523E-03
7.6916736E-01,-5.12695E-03
7.6921344E-01,-5.12695E-03
7.6925952E-01,-6.10352E-03
7.6930560E-01,-3.17383E-03
7.6935168E-01,-5.61523E-03
7.6939776E-01,-5.61523E-03
7.6944384E-01,-5.12695E-03
7.6948992E-01,-3.66211E-03
7.6953600E-01,-3.66211E-03
7.6958208E-01,-4.15039E-03
7.6962816E-01,-5.12695E-03
7.6967424E-01,-5.61523E-03
7.6972032E-01,-4.15039E-03
7.6976640E-01,-5.61523E-03
7.6981248E-01,-4.63867E-03
7.6985856E-01,-6.59180E-03
7.6990464E-01,-4.15039E-03
7.6995072E-01,-5.61523E-03
7.6999680E-01,-5.12695E-03
7.7004288E-01,-3.66211E-03
7.7008896E-01,-3.66211E-03
7.7013504E-01,-5.61523E-03
7.7018112E-01,-5.12695E-03
7.7022720E-01,-3.66211E-03
7.7027328E-01,-4.15039E-03
7.7031936E-01,-4.15039E-03
7.7036544E-01,-4.15039E-03
7.7041152E-01,-4.63867E-03
7.7045760E-01,-3.66211E-03
7.7050368E-01,-5.12695E-03
7.7054976E-01,-4.63867E-03
7.7059584E-01,-5.12695E-03
7.7064192E-01,-3.66211E-03
7.7068800E-01,-5.12695E-03
7.7073408E-01,-5.61523E-03
7.7078016E-01,-4.63867E-03
7.7082624E-01,-4.63867E-03
7.7087232E-01,-5.12695E-03
7.7091840E-01,-5.12695E-03
7.7096448E-01,-7.32422E-04
7.7101056E-01,-6.10352E-03
7.7105664E-01,-6.10352E-03
7.7110272E-01,-3.66211E-03
7.7114880E-01,-5.61523E-03
7.7119488E-01,-5.12695E-03
7.7124096E-01,1.22070E-03
7.7128704E-01,-2.19727E-03
7.7133312E-01,-4.15039E-03
7.7137920E-01,-5.12695E-03
7.7142528E-01,-3.66211E-03
7.7147136E-01,-7.08008E-03
7.7151744E-01,-5.61523E-03
7.7156352E-01,-5.12695E-03
7.7160960E-01,-8.05664E-03
7.7165568E-01,-3.66211E-03
7.7170176E-01,-3.66211E-03
7.7174784E-01,-7.08008E-03
7.7179392E-01,-5.61523E-03
7.7184000E-01,-7.32422E-04
7.7188608E-01,-4.63867E-03
7.7193216E-01,-3.66211E-03
7.7197824E-01,-4.63867E-03
7.7202432E-01,-5.12695E-03
7.7207040E-01,-5.61523E-03
7.7211648E-01,-5.61523E-03
7.7216256E-01,-6.59180E-03
7.7220864E-01,-5.12695E-03
7.7225472E-01,-4.63867E-03
7.7230080E-01,-7.08008E-03
7.7234688E-01,-5.12695E-03
7.7239296E-01,-3.66211E-03
7.7243904E-01,-1.70898E-03
7.7248512E-01,-7.08008E-03
7.7253120E-01,-6.59180E-03
7.7257728E-01,-4.15039E-03
7.7262336E-01,-5.12695E-03
7.7266944E-01,-6.10352E-03
7.7271552E-01,-3.66211E-03
7.7276160E-01,-5.61523E-03
7.7280768E-01,-5.12695E-03
7.7285376E-01,-5.12695E-03
7.7289984E-01,-5.61523E-03
7.7294592E-01,-4.63867E-03
7.7299200E-01,-6.10352E-03
7.7303808E-01,-4.63867E-03
7.7308416E-01,-4.15039E-03
7.7313024E-01,-5.12695E-03
7.7317632E-01,-6.10352E-03
7.7322240E-01,-5.12695E-03
7.7326848E-01,-6.59180E-03
7.7331456E-01,-5.61523E-03
7.7336064E-01,-5.12695E-03
7.7340672E-01,-4.63867E-03
7.7345280E-01,-5.61523E-03
7.7349888E-01,-6.10352E-03
7.7354496E-01,-5.12695E-03
7.7359104E-01,-6.10352E-03
7.7363712E-01,-4.63867E-03
7.7368320E-01,-5.12695E-03
7.7372928E-01,-4.63867E-03
7.7377536E-01,-4.63867E-03
7.7382144E-01,-4.63867E-03
7.7386752E-01,-6.10352E-03
7.7391360E-01,-5.61523E-03
7.7395968E-01,-5.61523E-03
7.7400576E-01,-5.12695E-03
7.7405184E-01,-5.12695E-03
7.7409792E-01,-6.10352E-03
7.7414400E-01,-3.66211E-03
7.7419008E-01,-5.12695E-03
7.7423616E-01,-3.66211E-03
7.7428224E-01,-6.10352E-03
7.7432832E-01,-3.66211E-03
7.7437440E-01,-4.63867E-03
7.7442048E-01,-5.61523E-03
7.7446656E-01,-4.63867E-03
7.7451264E-01,-5.61523E-03
7.7455872E-01,-4.63867E-03
7.7460480E-01,-6.10352E-03
7.7465088E-01,-6.10352E-03
7.7469696E-01,-5.12695E-03
7.7474304E-01,-5.12695E-03
7.7478912E-01,-5.61523E-03
7.7483520E-01,-7.08008E-03
7.7488128E-01,-6.59180E-03
7.7492736E-01,-5.61523E-03
7.7497344E-01,-5.12695E-03
7.7501952E-01,-6.10352E-03
7.7506560E-01,-5.12695E-03
7.7511168E-01,-3.66211E-03
7.7515776E-01,-6.10352E-03
7.7520384E-01,-5.61523E-03
7.7524992E-01,-6.59180E-03
7.7529600E-01,-4.63867E-03
7.7534208E-01,-4.63867E-03
7.7538816E-01,-5.12695E-03
7.7543424E-01,-5.61523E-03
7.7548032E-01,-4.63867E-03
7.7552640E-01,-4.15039E-03
7.7557248E-01,-4.15039E-03
7.7561856E-01,-6.59180E-03
7.7566464E-01,-6.10352E-03
7.7571072E-01,-5.61523E-03
7.7575680E-01,-4.63867E-03
7.7580288E-01,-5.12695E-03
7.7584896E-01,-5.61523E-03
7.7589504E-01,-5.61523E-03
7.7594112E-01,-7.56836E-03
7.7598720E-01,-8.05664E-03
7.7603328E-01,-7.08008E-03
7.7607936E-01,-5.61523E-03
7.7612544E-01,-5.61523E-03
7.7617152E-01,-3.17383E-03
7.7621760E-01,-5.12695E-03
7.7626368E-01,-5.12695E-03
7.7630976E-01,-5.12695E-03
7.7635584E-01,-5.61523E-03
7.7640192E-01,-4.63867E-03
7.7644800E-01,-5.12695E-03
7.7649408E-01,-5.12695E-03
7.7654016E-01,-6.10352E-03
7.7658624E-01,-6.10352E-03
7.7663232E-01,-4.63867E-03
7.7667840E-01,-4.63867E-03
7.7672448E-01,-5.12695E-03
7.7677056E-01,-3.66211E-03
7.7681664E-01,-5.12695E-03
7.7686272E-01,-3.66211E-03
7.7690880E-01,-4.15039E-03
7.7695488E-01,-4.63867E-03
7.7700096E-01,-2.19727E-03
7.7704704E-01,-5.61523E-03
7.7709312E-01,-6.59180E-03
7.7713920E-01,-5.61523E-03
7.7718528E-01,-3.17383E-03
7.7723136E-01,-3.66211E-03
7.7727744E-01,-5.61523E-03
7.7732352E-01,-5.12695E-03
7.7736960E-01,-6.59180E-03
7.7741568E-01,-3.66211E-03
7.7746176E-01,-3.66211E-03
7.7750784E-01,-4.15039E-03
7.7755392E-01,-3.66211E-03
7.7760000E-01,-7.08008E-03
7.7764608E-01,-5.12695E-03
7.7769216E-01,-6.10352E-03
7.7773824E-01,-5.12695E-03
7.7778432E-01,-4.15039E-03
7.7783040E-01,-5.12695E-03
7.7787648E-01,-5.12695E-03
7.7792256E-01,-6.59180E-03
7.7796864E-01,-5.61523E-03
7.7801472E-01,-5.12695E-03
7.7806080E-01,-5.61523E-03
7.7810688E-01,-5.12695E-03
7.7815296E-01,-3.66211E-03
7.7819904E-01,-5.12695E-03
7.7824512E-01,-7.08008E-03
7.7829120E-01,-5.12695E-03
7.7833728E-01,-4.15039E-03
7.7838336E-01,-6.10352E-03
7.7842944E-01,-6.10352E-03
7.7847552E-01,-5.61523E-03
7.7852160E-01,-2.68555E-03
7.7856768E-01,-6.10352E-03
7.7861376E-01,-5.61523E-03
7.7865984E-01,-3.66211E-03
7.7870592E-01,-7.08008E-03
7.7875200E-01,-5.61523E-03
7.7879808E-01,-5.61523E-03
7.7884416E-01,-3.66211E-03
7.7889024E-01,-4.63867E-03
7.7893632E-01,-4.15039E-03
7.7898240E-01,-4.15039E-03
7.7902848E-01,-5.12695E-03
7.7907456E-01,-6.59180E-03
7.7912064E-01,-7.08008E-03
7.7916672E-01,-4.15039E-03
7.7921280E-01,-5.12695E-03
7.7925888E-01,-2.19727E-03
7.7930496E-01,-4.15039E-03
7.7935104E-01,-5.12695E-03
7.7939712E-01,-5.12695E-03
7.7944320E-01,-5.61523E-03
7.7948928E-01,-3.66211E-03
7.7953536E-01,-3.66211E-03
7.7958144E-01,-4.63867E-03
7.7962752E-01,-7.08008E-03
7.7967360E-01,-3.66211E-03
7.7971968E-01,-3.17383E-03
7.7976576E-01,-5.12695E-03
7.7981184E-01,-3.66211E-03
7.7985792E-01,-6.59180E-03
7.7990400E-01,-5.61523E-03
7.7995008E-01,-3.66211E-03
7.7999616E-01,-1.70898E-03
7.8004224E-01,-4.63867E-03
7.8008832E-01,-3.66211E-03
7.8013440E-01,-5.61523E-03
7.8018048E-01,-4.15039E-03
7.8022656E-01,-9.03320E-03
7.8027264E-01,-2.19727E-03
7.8031872E-01,-5.61523E-03
7.8036480E-01,-3.66211E-03
7.8041088E-01,-5.61523E-03
7.8045696E-01,-7.56836E-03
7.8050304E-01,-5.12695E-03
7.8054912E-01,-4.63867E-03
7.8059520E-01,-5.61523E-03
7.8064128E-01,-4.15039E-03
7.8068736E-01,-4.63867E-03
7.8073344E-01,-6.10352E-03
7.8077952E-01,-6.10352E-03
7.8082560E-01,-5.12695E-03
7.8087168E-01,-1.22070E-03
7.8091776E-01,-5.61523E-03
7.8096384E-01,-3.66211E-03
7.8100992E-01,-1.22070E-03
7.8105600E-01,-2.68555E-03
7.8110208E-01,-6.10352E-03
7.8114816E-01,-2.19727E-03
7.8119424E-01,-3.66211E-03
7.8124032E-01,-6.59180E-03
7.8128640E-01,-7.56836E-03
7.8133248E-01,-5.12695E-03
7.8137856E-01,-4.63867E-03
7.8142464E-01,-7.08008E-03
7.8147072E-01,-5.12695E-03
7.8151680E-01,-4.63867E-03
7.8156288E-01,-5.12695E-03
7.8160896E-01,-5.12695E-03
7.8165504E-01,-5.61523E-03
7.8170112E-01,-4.15039E-03
7.8174720E-01,-5.61523E-03
7.8179328E-01,-5.12695E-03
7.8183936E-01,-5.12695E-03
7.8188544E-01,-5.12695E-03
7.8193152E-01,-5.12695E-03
7.8197760E-01,-6.10352E-03
7.8202368E-01,-4.15039E-03
7.8206976E-01,-5.61523E-03
7.8211584E-01,-6.10352E-03
7.8216192E-01,-5.61523E-03
7.8220800E-01,-1.00098E-02
7.8225408E-01,-7.08008E-03
7.8230016E-01,-5.61523E-03
7.8234624E-01,-4.15039E-03
7.8239232E-01,-4.63867E-03
7.8243840E-01,-6.10352E-03
7.8248448E-01,-9.03320E-03
7.8253056E-01,-5.12695E-03
7.8257664E-01,-6.59180E-03
7.8262272E-01,-5.61523E-03
7.8266880E-01,-4.15039E-03
7.8271488E-01,-5.61523E-03
7.8276096E-01,-5.12695E-03
7.8280704E-01,-4.15039E-03
7.8285312E-01,-4.63867E-03
7.8289920E-01,-6.59180E-03
7.8294528E-01,-4.15039E-03
7.8299136E-01,-7.08008E-03
7.8303744E-01,-4.15039E-03
7.8308352E-01,-5.61523E-03
7.8312960E-01,-6.10352E-03
7.8317568E-01,-2.19727E-03
7.8322176E-01,-4.15039E-03
7.8326784E-01,-6.10352E-03
7.8331392E-01,-5.61523E-03
7.8336000E-01,-4.63867E-03
7.8340608E-01,-5.12695E-03
7.8345216E-01,-4.15039E-03
7.8349824E-01,-5.12695E-03
7.8354432E-01,-7.08008E-03
7.8359040E-01,-7.08008E-03
7.8363648E-01,-5.12695E-03
7.8368256E-01,-6.59180E-03
7.8372864E-01,-6.59180E-03
7.8377472E-01,-5.61523E-03
7.8382080E-01,-5.12695E-03
7.8386688E-01,-4.15039E-03
7.8391296E-01,-4.15039E-03
7.8395904E-01,-4.15039E-03
7.8400512E-01,-5.12695E-03
7.8405120E-01,-6.59180E-03
7.8409728E-01,-6.59180E-03
7.8414336E-01,-4.63867E-03
7.8418944E-01,-7.08008E-03
7.8423552E-01,-5.61523E-03
7.8428160E-01,-4.63867E-03
7.8432768E-01,-5.12695E-03
7.8437376E-01,-2.68555E-03
7.8441984E-01,-6.10352E-03
7.8446592E-01,-6.59180E-03
7.8451200E-01,-6.10352E-03
7.8455808E-01,-6.10352E-03
7.8460416E-01,-6.10352E-03
7.8465024E-01,-5.12695E-03
7.8469632E-01,-4.63867E-03
7.8474240E-01,-5.61523E-03
7.8478848E-01,-7.08008E-03
7.8483456E-01,4.15039E-03
7.8488064E-01,2.44141E-04
7.8492672E-01,-3.66211E-03
7.8497280E-01,-2.68555E-03
7.8501888E-01,-3.17383E-03
7.8506496E-01,-3.66211E-03
7.8511104E-01,-4.63867E-03
7.8515712E-01,-9.52148E-03
7.8520320E-01,-2.19727E-03
7.8524928E-01,-2.19727E-03
7.8529536E-01,-7.08008E-03
7.8534144E-01,-2.19727E-03
7.8538752E-01,-5.12695E-03
7.8543360E-01,-3.66211E-03
7.8547968E-01,-5.61523E-03
7.8552576E-01,-6.10352E-03
7.8557184E-01,-4.15039E-03
7.8561792E-01,-4.15039E-03
7.8566400E-01,-4.15039E-03
7.8571008E-01,-4.63867E-03
7.8575616E-01,-5.61523E-03
7.8580224E-01,-5.12695E-03
7.8584832E-01,-4.63867E-03
7.8589440E-01,-5.61523E-03
7.8594048E-01,-6.59180E-03
7.8598656E-01,-4.15039E-03
7.8603264E-01,-4.63867E-03
7.8607872E-01,-5.12695E-03
7.8612480E-01,-5.12695E-03
7.8617088E-01,-3.66211E-03
7.8621696E-01,-5.12695E-03
7.8626304E-01,-2.68555E-03
7.8630912E-01,-6.10352E-03
7.8635520E-01,-7.08008E-03
7.8640128E-01,-5.12695E-03
7.8644736E-01,-5.61523E-03
7.8649344E-01,-5.12695E-03
7.8653952E-01,-6.10352E-03
7.8658560E-01,-5.12695E-03
7.8663168E-01,-6.10352E-03
7.8667776E-01,-3.17383E-03
7.8672384E-01,-5.61523E-03
7.8676992E-01,-5.61523E-03
7.8681600E-01,-4.63867E-03
7.8686208E-01,-7.08008E-03
7.8690816E-01,-5.61523E-03
7.8695424E-01,-5.12695E-03
7.8700032E-01,-5.12695E-03
7.8704640E-01,-5.61523E-03
7.8709248E-01,-5.61523E-03
7.8713856E-01,-4.63867E-03
7.8718464E-01,-5.12695E-03
7.8723072E-01,-5.12695E-03
7.8727680E-01,-4.15039E-03
7.8732288E-01,-3.66211E-03
7.8736896E-01,-5.12695E-03
7.8741504E-01,-6.59180E-03
7.8746112E-01,-6.59180E-03
7.8750720E-01,-3.66211E-03
7.8755328E-01,-5.61523E-03
7.8759936E-01,-5.61523E-03
7.8764544E-01,-6.10352E-03
7.8769152E-01,-5.12695E-03
7.8773760E-01,-5.61523E-03
7.8778368E-01,-3.17383E-03
7.8782976E-01,-5.12695E-03
7.8787584E-01,-4.63867E-03
7.8792192E-01,-6.59180E-03
7.8796800E-01,-4.63867E-03
7.8801408E-01,-3.66211E-03
7.8806016E-01,-5.61523E-03
7.8810624E-01,-5.12695E-03
7.8815232E-01,-5.61523E-03
7.8819840E-01,-4.15039E-03
7.8824448E-01,-3.66211E-03
7.8829056E-01,-4.63867E-03
7.8833664E-01,-6.10352E-03
7.8838272E-01,-5.12695E-03
7.8842880E-01,-8.05664E-03
7.8847488E-01,2.19727E-03
7.8852096E-01,-2.19727E-03
7.8856704E-01,-3.66211E-03
7.8861312E-01,-4.63867E-03
7.8865920E-01,-5.61523E-03
7.8870528E-01,-5.61523E-03
7.8875136E-01,-5.12695E-03
7.8879744E-01,-5.61523E-03
7.8884352E-01,-1.00098E-02
7.8888960E-01,-5.12695E-03
7.8893568E-01,-3.66211E-03
7.8898176E-01,-4.15039E-03
7.8902784E-01,-1.70898E-03
7.8907392E-01,-4.15039E-03
7.8912000E-01,-3.66211E-03
7.8916608E-01,-5.12695E-03
7.8921216E-01,-5.61523E-03
7.8925824E-01,-3.66211E-03
7.8930432E-01,-7.56836E-03
7.8935040E-01,-2.68555E-03
7.8939648E-01,-4.63867E-03
7.8944256E-01,-1.70898E-03
7.8948864E-01,-5.61523E-03
7.8953472E-01,-6.10352E-03
7.8958080E-01,-4.15039E-03
7.8962688E-01,-4.63867E-03
7.8967296E-01,-5.12695E-03
7.8971904E-01,-6.10352E-03
7.8976512E-01,-7.08008E-03
7.8981120E-01,-7.08008E-03
7.8985728E-01,-1.19629E-02
7.8990336E-01,-4.15039E-03
7.8994944E-01,-5.61523E-03
7.8999552E-01,-5.61523E-03
7.9004160E-01,-6.59180E-03
7.9008768E-01,-4.15039E-03
7.9013376E-01,-5.61523E-03
7.9017984E-01,-6.59180E-03
7.9022592E-01,-5.61523E-03
7.9027200E-01,-4.15039E-03
7.9031808E-01,-5.12695E-03
7.9036416E-01,-4.63867E-03
7.9041024E-01,-6.59180E-03
7.9045632E-01,-5.61523E-03
7.9050240E-01,-6.59180E-03
7.9054848E-01,-4.15039E-03
7.9059456E-01,-8.54492E-03
7.9064064E-01,-5.12695E-03
7.9068672E-01,-7.08008E-03
7.9073280E-01,-8.54492E-03
7.9077888E-01,-1.04980E-02
7.9082496E-01,-5.61523E-03
7.9087104E-01,-4.63867E-03
7.9091712E-01,-2.68555E-03
7.9096320E-01,-5.61523E-03
7.9100928E-01,-3.66211E-03
7.9105536E-01,-5.12695E-03
7.9110144E-01,-3.66211E-03
7.9114752E-01,-4.15039E-03
7.9119360E-01,-5.12695E-03
7.9123968E-01,-5.61523E-03
7.9128576E-01,-4.15039E-03
7.9133184E-01,-6.10352E-03
7.9137792E-01,-4.15039E-03
7.9142400E-01,-6.10352E-03
7.9147008E-01,-7.08008E-03
7.9151616E-01,-5.12695E-03
7.9156224E-01,-8.54492E-03
7.9160832E-01,-3.66211E-03
7.9165440E-01,-5.12695E-03
7.9170048E-01,-5.61523E-03
7.9174656E-01,-1.09863E-02
7.9179264E-01,-5.12695E-03
7.9183872E-01,-3.66211E-03
7.9188480E-01,-6.10352E-03
7.9193088E-01,-4.15039E-03
7.9197696E-01,-3.66211E-03
7.9202304E-01,-3.17383E-03
7.9206912E-01,-5.12695E-03
7.9211520E-01,-4.15039E-03
7.9216128E-01,-3.66211E-03
7.9220736E-01,-5.61523E-03
7.9225344E-01,-5.61523E-03
7.9229952E-01,-5.12695E-03
7.9234560E-01,-4.63867E-03
7.9239168E-01,-6.10352E-03
7.9243776E-01,-6.59180E-03
7.9248384E-01,-7.08008E-03
7.9252992E-01,-5.12695E-03
7.9257600E-01,-4.63867E-03
7.9262208E-01,-5.12695E-03
7.9266816E-01,-4.63867E-03
7.9271424E-01,-4.15039E-03
7.9276032E-01,-3.66211E-03
7.9280640E-01,-5.61523E-03
7.9285248E-01,-3.17383E-03
7.9289856E-01,-3.66211E-03
7.9294464E-01,-5.61523E-03
7.9299072E-01,-5.12695E-03
7.9303680E-01,-4.15039E-03
7.9308288E-01,-5.12695E-03
7.9312896E-01,-5.61523E-03
7.9317504E-01,-4.63867E-03
7.9322112E-01,-7.08008E-03
7.9326720E-01,-5.61523E-03
7.9331328E-01,-5.61523E-03
7.9335936E-01,-6.59180E-03
7.9340544E-01,-3.66211E-03
7.9345152E-01,-2.68555E-03
7.9349760E-01,-6.10352E-03
7.9354368E-01,-1.70898E-03
7.9358976E-01,-9.03320E-03
7.9363584E-01,-5.12695E-03
7.9368192E-01,-3.66211E-03
7.9372800E-01,-5.12695E-03
7.9377408E-01,-3.66211E-03
7.9382016E-01,-3.66211E-03
7.9386624E-01,-5.12695E-03
7.9391232E-01,1.70898E-03
7.9395840E-01,-6.59180E-03
7.9400448E-01,-4.15039E-03
7.9405056E-01,-5.61523E-03
7.9409664E-01,-3.17383E-03
7.9414272E-01,-4.15039E-03
7.9418880E-01,-5.61523E-03
7.9423488E-01,-5.12695E-03
7.9428096E-01,-5.61523E-03
7.9432704E-01,-7.08008E-03
7.9437312E-01,-3.17383E-03
7.9441920E-01,-3.66211E-03
7.9446528E-01,-7.08008E-03
7.9451136E-01,-3.66211E-03
7.9455744E-01,-6.59180E-03
7.9460352E-01,-4.63867E-03
7.9464960E-01,-3.66211E-03
7.9469568E-01,-4.15039E-03
7.9474176E-01,-5.12695E-03
7.9478784E-01,-6.10352E-03
7.9483392E-01,-5.12695E-03
7.9488000E-01,-5.61523E-03
7.9492608E-01,-3.66211E-03
7.9497216E-01,-3.66211E-03
7.9501824E-01,-8.05664E-03
7.9506432E-01,-4.63867E-03
7.9511040E-01,-5.12695E-03
7.9515648E-01,-2.19727E-03
7.9520256E-01,-7.08008E-03
7.9524864E-01,-5.12695E-03
7.9529472E-01,-5.12695E-03
7.9534080E-01,-6.10352E-03
7.9538688E-01,-4.15039E-03
7.9543296E-01,-5.12695E-03
7.9547904E-01,-6.59180E-03
7.9552512E-01,-5.61523E-03
7.9557120E-01,-3.66211E-03
7.9561728E-01,-5.61523E-03
7.9566336E-01,-6.59180E-03
